Глінін,Глинин,правильно,
Маловічко,Маловичко,правильно,
Коблош,Коблош,правильно,
Здітовецька,Здитовецкая,Исправлено,
Потанін,Потанин,правильно,
Кадєтова,Кадєтова,Исправлено,
Березенко,Березенко,правильно,
Боденчук,Боденчук,правильно,
Сімоненко,Симоненко,правильно,
Виконуючий Обов’язки Цвях,Исполняющий Обязанности Цвях,Исправлено,
Шитченко,Шитченко,правильно,
Розізнана,Розизнаная,правильно,
Краснопольський,Краснопольский,правильно,
Ягодін,Ягодин,правильно,
Дячишин,Дячишин,правильно,
Яцина,Яцына,правильно,
Басок,Басок,Исправлено,
Суховий,Суховый,Исправлено,
Маліков,Маликов,правильно,
Хлапук,Хлапук,правильно,
Матієшин,Матиешин,правильно,
Долозіна,Долозина,Исправлено,
Попікова,Попикова,правильно,
Бойко,Бойко,правильно,
Льовочкіна,Левочкина,правильно,
Сибільова,Сибилева,Исправлено,
Чих,Чих,правильно,
Бучинська,Бучинская,правильно,
Фаловська,Фаловская,правильно,
Іщук,Ищук,правильно,
Марич,Марич,правильно,
Мирутенко,Мирутенко,правильно,
Котушенко,Котушенко,правильно,
Шило,Шило,Правильно,
Свінціцька,Свинцицкая,Правильно,
Білоусов,Белоусов,Правильно,
Болгар,Болгар,Правильно,
Маліновський,Малиновский,Правильно,
Хрипун,Хрипун,Правильно,
Сіровська,Сировская,Исправлено,
Овчаров,Овчаров,Правильно,
Самардак,Самардак,Правильно,
Матюшина,Матюшина,Правильно,
Ярмак,Ярмак,Правильно,
Гах,Гах,Правильно,
Обрізко,Обризко,Исправлено,
Малежик,Малежик,Правильно,
Мішеніна,Мишенина,Правильно,
Кульбач,Кульбач,Правильно,
Цюра,Цюра,Правильно,
Гальонкін,Галенкин,Исправлено,
Мічуда,Мичуда,Исправлено,
Лісовий,Лисовый,Правильно,
Головач,Головач,Правильно,
Бенедисюк,Бенедисюк,Правильно,
Скрипець,Скрипец,Правильно,
Влад,Влад,Правильно,
Будзинський,Будзинский,Правильно,
Полунєєв,Полунеев,Правильно,
Вавшко,Вавшко,Правильно,
Дворніков,Дворников,Правильно,
Берназ,Берназ,Правильно,
Ярош,Ярош,Правильно,
Леванчук,Леванчук,Правильно,
Паніко,Панико,Исправлено,
Калашнікова,Калашникова,Правильно,
Недава,Недава,Правильно,
Мишинчук,Мишинчук,Правильно,
Кашуба,Кашуба,Правильно,
Алюкова,Алюкова,Правильно,
Очеретяний,Очеретяный,Исправлено,
Матковська,Матковская,Правильно,
Симчера,Симчера,Правильно,
Сулім,Сулим,Правильно,
Дюкарєва,Дюкарева,Исправлено,
Джихур,Джихур,Правильно,
Півнюк,Пивнюк,Правильно,
Юровська,Юровская,Правильно,
Мущинін,Мущинин,Правильно,
Калараш,Калараш,Исправлено,
Михальська,Михальская,Правильно,
Ігнатченко,Игнатченко,Правильно,
Гусак,Гусак,Исправлено,
Боварш,Боварш,Правильно,
Матухно,Матухно,Правильно,
Круговий,Круговой,Правильно,
Плюшко,Плюшко,Правильно,
Карайван,Карайван,Правильно,
Юрків,Юркив,Правильно,
Сегеда,Сегеда,Правильно,
Павелко,Павелко,Правильно,
Драпчинська,Драпчинская,Исправлено,
Логвинський,Логвинский,Правильно,
Бублик,Бублик,Исправлено,
Дубовицький,Дубовицький,Исправлено в оригинальной таблице и админке,
Деревянчук,Деревянчук,Правильно,
Котелевець,Котелевец,Правильно,
Слаута,Слаута,Правильно,
Шимків,Шимкив,Правильно,
Зеленін,Зеленин,Правильно,
Калашніков,Калашников,Правильно,
Джавага,Джавага,Правильно,
Спірідонова,Спиридонова,Правильно,
Казначеєв,Казначеев,Правильно,
Буркат,Буркат,Правильно,
Алєєва,Алеева,Правильно,
В’юник,Вьюник,Правильно,
Матущак,Матущак,Правильно,
Махницький,Махницкий,Правильно,
Дудник,Дудник,Правильно,
Червонописький,Червонопиский,Правильно,?
Біляк,Беляк,Правильно,
Гопко,Гопко,Правильно,
Вахрушев,Вахрушев,Правильно,
Корнюша,Корнюша,Правильно,
Моїсеєнко,Моисеенко,Правильно,
Сердюк,Сердюк,Правильно,
Капітан,Капитан,Правильно,
Вовк,Вовк,Исправлено,
Шавель,Шавель,Правильно,
Баранець,Баранец,Исправлено,
Кутовий,Кутовый,Исправлено,
Скотарь,Скотарь,Правильно,
Калабуха,Калабуха,Правильно,
Єлізаренко,Елизаренко,Исправлено,
Одинець,Одинец,Исправлено,
Журба,Журба,Исправлено,
Гнидюк,Гнидюк,Правильно,
Крулько,Крулько,Правильно,
Шковира,Шковыра,Правильно,
Харлан,Харлан,Правильно,
Рибак,Рыбак,Правильно,
Бовсуновський,Бовсуновский,Правильно,
Ременюк,Ременюк,Правильно,
Федусик Андрій,Федусик Андрей,Исправлено в админке,
Дужич,Дужич,Правильно,
Юрик,Юрик,Правильно,
Писана,Писаная,Правильно,?
Фальчук,Фальчук,Исправлено,
Подобайло,Подобайло,Правильно,
Кожевніков,Кожевников,Правильно,
Парінов,Паринов,Правильно,
Тригубенко,Тригубенко,Правильно,
Бринцев,Брынцев,Правильно,
Кучевський,Кучевский,Правильно,
Тракало,Тракало,Правильно,
Камишева,Камышева,Правильно,
Цвіркун,Цвиркун,Исправлено,
Коцюрба,Коцюрба,Правильно,
Рогач,Рогач,Правильно,
Суховаров,Суховаров,Правильно,
Жукровський,Жукровский,Правильно,
Лозко,Лозко,Правильно,
Карпук,Карпук,Правильно,
Кроляк,Кроляк,Правильно,
Беркут,Беркут,Правильно,
Кондор,Кондор,Правильно,
Шицький,Шицкий,Правильно,
Собослой,Собослой,Правильно,
Прямілова,Прямилова,Исправлено,
Чебанова-Губарєва,Чебанова-Губарева,Правильно,
Польовий,Полевой,Правильно,
Декайло,Декайло,Правильно,
Сташук,Сташук,Правильно,
Белашков,Белашков,Правильно,
Триголов,Триголов,Правильно,
Вахно,Вахно,Правильно,
Макаровська,Макаровская,Правильно,
Кузміч,Кузмич,Правильно,
Петрук,Петрук,Правильно,
Талапчук,Талапчук,Правильно,
Сидоров,Сидоров,Исправлено в оригинальной таблице и админке,
Губіна,Губина,Правильно,
Пашкіна,Пашкина,Правильно,
Настасяк,Настасяк,Правильно,
Кормиліцина,Кормилицина,Исправлено,
Весельська,Весельская,Исправлено,?
Бойков,Бойков,Правильно,
Зелений,Зеленый,Правильно,
Кужель,Кужель,Правильно,
Чухляк,Чухляк,Правильно,
Говда,Говда,Правильно,
Авалян,Авалян,Правильно,
Єфремова-Ладогубець,Ефремова-Ладогубец,Исправлено,
Пашинська,Пашинская,Правильно,
Дуфнік,Дуфник,Исправлено,
Миргородський,Миргородский,Правильно,
Собіна,Собина,Правильно,
Стрелець,Стрелец,Правильно,
Шпак,Шпак,Исправлено,
Бриндак,Брындак,Правильно,
Кислий,Кислый,Правильно,
Янківський,Янковский,Правильно,?
Котула,Котула,Правильно,
Здоровко,Здоровко,Правильно,
Варикаша,Варикаша,Правильно,
Манжосов,Манжосов,Правильно,
Трошечко,Трошечко,Правильно,
Каснокутська,Каснокутская,Исправлено,?
Корчик,Корчик,Исправлено,
Дацків,Дацкив,Правильно,
Красько,Красько,Правильно,
Олефіров,Олефиров,Правильно,
Марухно,Марухно,Правильно,
Кіт,Кот,Правильно,?
Прокопова,Прокопова,Правильно,
Фалатюк,Фалатюк,Правильно,
Дердюк,Дердюк,Правильно,
Гордійко,Гордийко,Правильно,
Агеєнко,Агеенко,Правильно,
Охендовський,Охендовский,Правильно,
Шамбір,Шамбир,Правильно,
Пивовар,Пивовар,Правильно,
Лисов,Лысов,Правильно,
Рейтер,Рейтер,Правильно,
Марочкін,Марочкин,Правильно,
Плетньов,Плетнев,Правильно,
Амельченко,Амельченко,Правильно,
Штульман,Штульман,Правильно,
Єремейчук,Еремейчук,Исправлено,
Хорольський,Хорольский,Правильно,
Пількевич,Пилькевич,Правильно,
Дзюбін,Дзюбин,Правильно,
Синчук,Синчук,Правильно,
Чупахін,Чупахин,Правильно,
Сочка,Сочка,Правильно,
Шаповал,Шаповал,Исправлено в таблице и админке,
Чебанов,Чебанов,Правильно,
Тиха,Тихая,Правильно,
Дунаєв,Дунаев,Правильно,
Нізельковська,Низельковская,Исправлено,?
Река,Река,Правильно,
Кіссе,Киссе,Правильно,
Кашперська,Кашперская,Исправлено,?
Шкварилюк,Шкварилюк,Правильно,
Гаваші,Гаваши,Правильно,
Габелев,Габелев,Правильно,
Старосуд,Старосуд,Правильно,
Гєллєр,Геллер,Правильно,
Плахов,Плахов,Правильно,
Проців,Процев,Правильно,
Джуга,Джуга,Правильно,
Чобур,Чобур,Правильно,
Кошелєва,Кошелева,Правильно,
Ступаков,Ступаков,Правильно,
Незола,Незола,Правильно,
Круглікова,Кругликова,Правильно,
Гольцова,Гольцова,Правильно,
Украінцева,Украинцева,Исправлено,
Жайворонок,Жаворонок,Правильно,?
Парандюк,Парандюк,Правильно,
Жаботинська,Жаботинская,Правильно,
Чмирь,Чмырь,Правильно,
Капуста,Капуста,Правильно,
Крикливенко,Крикливенко,Правильно,
Пругло,Пругло,Правильно,
Сас,Сас,Правильно,
Шурко,Шурко,Исправлено,
Христофоров,Христофоров,Правильно,
Безсмертний,Бессмертный,Правильно,
Комендат,Комендат,Правильно,
Літвіна,Литвина,Правильно,
Андрусь,Андрусь,Правильно,
Бугайчук,Бугайчук,Правильно,
Чернега,Чернега,Правильно,
Мойсюк,Мойсюк,Правильно,
Темкіжев,Темкижев,Правильно,
Суржик,Суржик,Правильно,
Івахів,Ивахив,Правильно,
Коцупал,Коцупал,Правильно,
Молошна,Молошная,Исправлено,?
Пресман,Пресман,Правильно,
Скалецька,Скалецкая,Правильно,
Горяйнов,Горяйнов,Правильно,
Дроботова,Дроботова,Правильно,
Будовіцький,Будовицкий,Исправлено,
Іванчак,Иванчак,Исправлено,
Юркіна,Юркина,Правильно,
Мевлід,Мевлид,Правильно,
Корчміт,Корчмит,Правильно,
Талалай,Талалай,Правильно,
Дякович,Дякович,Правильно,
Сліденко,Слиденко,Правильно,
Колтунова,Колтунова,Правильно,
Дашковська,Дашковская,Правильно,
Камзалов,Камзалов,Правильно,
Галиць,Галиц,Правильно,
Данілов,Данилов,Правильно,
Окіс,Окис,Правильно,
Черпіцька,Черпицкая,Правильно,
Александрук,Александрук,Правильно,
Земляна,Земляная,Правильно,?
Рассовський,Рассовский,Исправлено,
Чорномаз,Черномаз,Правильно,
Кістіон,Кистион,Правильно,
Папка,Папка,Правильно,
Гутник,Гутник,Правильно,
Лучинкін,Лучинкин,Правильно,
Надоленко,Надоленко,Правильно,
Сціба,Сциба,Исправлено,
Братков,Братков,Правильно,
Нікітчук,Никитчук,Правильно,
Парацій,Параций,Правильно,
Мосійчук,Мосийчук,Правильно,
Гома,Гома,Правильно,
Слоквенко,Слоквенко,Правильно,
Петухов,Петухов,Правильно,
Янушкевич,Янушкевич,Правильно,
Баул,Баул,Правильно,
Оробцова,Оробцова,Правильно,
Коберник,Коберник,Правильно,
Лукманова,Лукманова,Правильно,
Паскар,Паскарь,Правильно,?
Позігун,Позигун,Правильно,
Мужев,Мужев,Правильно,
Довга,Довга,Исправлено,
Матіос,Матиос,Правильно,
Рафальський,Рафальский,Правильно,
Лич,Лыч,Исправлено,
Дядик,Дядык,Правильно,
Яхеєва,Яхеева,Правильно,
Подобєд,Подобед,Правильно,
Смолка,Смолка,Правильно,
Парубій,Парубий,Правильно,
Болан,Болан,Исправлено,
Купрій,Куприй,Правильно,
Калатай,Калатай,Исправлено,
Мікулін,Микулин,Правильно,
Шелест,Шелест,Правильно,
Кадикало,Кадыкало,Исправлено,
Гулид,Гулид,Правильно,
Конопліна,Коноплина,Правильно,
Гулий,Гулый,Правильно,
Галунко,Галунко,Правильно,
Бортний,Бортный,Исправлено,
Медвецький,Медвецкий,Правильно,
Чужа,Чужая,Правильно,?
Файніцький,Файницкий,Исправлено,
Кулішенко,Кулишенко,Правильно,
Безбах,Безбах,Правильно,
Юлик,Юлик,Правильно,
Снітко,Снитко,Правильно,
Скрипка,Скрипка,Правильно,
Яровий,Яровой,Правильно,
Кобаль,Кобаль,Правильно,
Курячий,Курячий,Исправлено,
Ляліна,Лялина,Правильно,
Ліпецький,Липецкий,Правильно,
Дунас,Дунас,Правильно,
Колосовський,Колосовский,Правильно,
Говоруха,Говоруха,Исправлено,
Лісіцина,Лисицына,Правильно,
Селіваненко,Селиваненко,Исправлено,
Клубань,Клубань,Правильно,
Кріль,Криль,Исправлено,
Тополюк,Тополюк,Правильно,
Крещенко,Крещенко,Правильно,
Тихий,Тихий,Правильно,
Курикін,Курыкин,Правильно,
Троненко,Троненко,Правильно,
Амєлін,Амелин,Правильно,
Найда,Найда,Исправлено,
Булейко,Булейко,Правильно,
Подолюк,Подолюк,Правильно,
Круглик,Круглик,Правильно,
Новов,Новов,Правильно,
Галібаренко,Галибаренко,Исправлено,
Султанський,Султанский,Правильно,
Мисик,Мисик,Правильно,
Пишний,Пышный,Правильно,
Чус,Чус,Правильно,
Миханюк,Миханюк,Правильно,
Самохін,Самохин,Правильно,
Пустовар,Пустовар,Правильно,
Лекан,Лекан,Правильно,
Наливайченко,Наливайченко,Исправлено в оригинальной таблице и админке,
Сенатор,Сенатор,Правильно,
Єлісєєв,Елисеев,Правильно,
Виноградник,Виноградник,Правильно,
Костєнніков,Костенников,Исправлено,
Любович,Любович,Правильно,
Кочкова,Кочкова,Правильно,
Олефір,Олефир,Правильно,
Косач,Косач,Правильно,
Блошенко,Блошенко,Правильно,
Дусяк,Дусяк,Правильно,
Чуб,Чуб,Правильно,
Любчич,Любчич,Правильно,
Шишка,Шишка,Правильно,
Британчук,Британчук,Правильно,
Маринчак,Маринчак,Правильно,
Немировська,Немировская,Правильно,
Серватюк,Серватюк,Правильно,
Грейц,Грейц,Правильно,
Куць,Куць,Правильно,
Джерелейко,Джерелейко,Правильно,
Нагорний,Нагорный,Правильно,
Іжевська,Ижевская,Исправлено,
Савіна,Савина,Правильно,
Ковач,Ковач,Правильно,
Капустинський,Капустинский,Правильно,
Кобрін,Кобрин,Правильно,
Сватаненко,Сватаненко,Правильно,
Скорик,Скорик,Правильно,
Осєтров,Осетров,Исправлено,
Мехлик,Мехлик,Правильно,
Лакіза,Лакиза,Правильно,
Божок,Божок,Правильно,
Ференс,Ференс,Правильно,
Гальянова,Гальянова,Правильно,
Мульченко,Мульченко,Правильно,
Шишов,Шишов,Правильно,
Дирів,Дирив,Правильно,
Малинін,Малинин,Исправлено,
Продай,Продай,Правильно,
Корніюк,Корниюк,Правильно,
Катунов,Катунов,Правильно,
Продан,Продан,Правильно,
Дідич,Дидыч,Исправлено,
Школяров,Школяров,Правильно,
Отрюх,Отрюх,Правильно,
Рішко,Ришко,Правильно,
Ліпський,Липский,Исправлено в оригинальной таблице и админке,
Кочерев,Кочерев,Правильно,
Неборський,Неборский,Исправлено,
Сюмар,Сюмар,Правильно,
Цеголко,Цеголко,Правильно,
Кочірко,Кочирко,Правильно,
Самчишина,Самчишина,Правильно,
Шаргало,Шаргало,Правильно,
Бистрик,Быстрик,Правильно,
Саприкіна,Сапрыкина,Правильно,
Остапчик,Остапчик,Правильно,
Юхачов,Юхачов,Правильно,
Дедик,Дедик,Правильно,
Димерлій Олександр,Димерлій Александр,Исправлено в админке,
Дадашева,Дадашева,Правильно,
Філончук,Филончук,Исправлено,
Лісов,Лисов,Правильно,
Дадим,Дадим,Правильно,
Гербутов,Гербутов,Правильно,
Троян,Троян,Правильно,
Корженівський,Корженовский,Исправлено,
Козел,Козел,Правильно,
Голова Партії Глазунов,Председатель Партии Глазунов,Исправлено в оригинальной таблице и админке,
Пшенічна,Пшеничная,Исправлено,?
Колтипін,Колтыпин,Исправлено,
Панікарова,Паникарова,Исправлено,
Рабінович,Рабинович,Правильно,
Кривошея,Кривошея,Правильно,
Закалюжний,Закалюжный,Правильно,
Самсін,Самсин,Правильно,
Бурденюк,Бурденюк,Правильно,
Гичко,Гичко,Правильно,
Філіпішина,Филипишина,Правильно,
Ситник,Сытник,Правильно,
Грек,Грек,Правильно,
Валендюк,Валендюк,Правильно,
Дмитровський,Дмитровський,Исправлено в оригинальной таблице и админке,
Літман,Литман,Правильно,
Бурлака,Бурлака,Исправлено,
Глос,Глос,Исправлено,
Богуслаєв,Богуслаев,Правильно,
Ткачівська,Ткачевская,Правильно,
Табака,Табака,Правильно,
Іжина,Ижина,Исправлено,
Пермяков,Пермяков,Правильно,
Дрок,Дрок,Правильно,
Голощук,Голощук,Правильно,
Михайловська,Михайловская,Правильно,
Судова-Хомюк,Судова-Хомюк,Исправлено,
Шацький,Шацкий,Правильно,
Кочеткова,Кочеткова,Правильно,
Засипка,Засыпка,Правильно,
Іоннікова,Ионникова,Исправлено,
Разінков,Разинков,Исправлено,
Коваль,Коваль,Правильно,
Герелюк,Герелюк,Правильно,
Слободін,Слободин,Правильно,
Тимчук,Тимчук,Правильно,
Насалик,Насалик,Правильно,
Фєщєва,Фещева,Исправлено,
Ратич,Ратич,Правильно,
Філоненко,Филоненко,Правильно,
Ланьо,Ланьо,Правильно,
Полосенко,Полосенко,Правильно,
Кривошей,Кривошей,Правильно,
Пахіль,Пахиль,Правильно,
Осовських,Осовских,Правильно,
Тодорюк,Тодорюк,Правильно,
Жовнір,Жовнир,Правильно,
Шулик,Шулик,Правильно,
Дерепа,Дерепа,Правильно,
Канигіна,Каныгина,Правильно,
Трубаров,Трубаров,Правильно,
Поляк,Поляк,Правильно,
Градовський Юрій,Градовський Юрий,Исправлено в админке,
Русакова,Русакова,Правильно,
Косарєв,Косарев,Правильно,
Крейденко,Крейденко,Правильно,
Жаліло,Жалило,Правильно,
Тельнікова,Тельникова,Правильно,
Музика,Музыка,Правильно,
Шершун,Шершун,Правильно,
Лимар,Лымарь,Правильно,
Тацій,Таций,Правильно,
Швецова,Швецова,Правильно,
Барбелюк,Барбелюк,Правильно,
Фанда,Фанда,Правильно,
Терлецький,Терлецкий,Правильно,
Грицун,Грицун,Правильно,
Фріз,Фриз,Правильно,
Палькова,Палькова,Правильно,
Кишинський,Кишинский,Правильно,
Українець,Украинец,Правильно,
Бєлікова,Беликова,Правильно,
Діхтярьов,Дихтярев,Исправлено,
Болотін,Болотин,Правильно,
Лабазюк,Лабазюк,Правильно,
Шроль,Шроль,Правильно,
Остапець,Остапец,Правильно,
Мачульський,Мачульский,Правильно,
Довгаль,Довгаль,Правильно,
Ванат,Ванат,Правильно,
Бочарников,Бочарников,Правильно,
Бисага,Бисага,Правильно,
Мануйлов,Мануйлов,Правильно,
Лапицька,Лапицкая,Правильно,
Березкіна,Березкина,Правильно,
Домусчі Степан,Степан Домусчи,Исправлено в админке,
Хабаров,Хабаров,Правильно,
Тітова,Титова,Правильно,
Алєксєєнко,Алексеенко,Правильно,
Білоконєв,Белоконев,Исправлено,
Гашков,Гашков,Правильно,
Турецька Ірина,Турецкая Ирина,Исправлено в админке,
Вівдиченко,Вивдиченко,Исправлено,
Гук,Гук,Правильно,
Суковатий,Суковатый,Правильно,
Слободянюк,Слободянюк,Правильно,
Губська,Губская,Правильно,
Буковський,Буковский,Правильно,
Приндюк,Приндюк,Правильно,
Полоз,Полоз,Правильно,
Котов,Котов,Правильно,
Шляховчук,Шляховчук,Правильно,
Ніколін,Николин,Правильно,
Король,Король,Правильно,
Влезько,Влезько,Правильно,
Римар,Рымарь,Правильно,
Січевлюк-Врублевський,Сичевлюк-Врублевский,Правильно,
Барбул,Барбул,Правильно,
Олендер,Олендер,Правильно,
Роговченко,Роговченко,Правильно,
Тищук,Тищук,Правильно,
Кирич,Кирич,Правильно,
Мороко,Мороко,Правильно,
Рашкован,Рашкован,Правильно,
Осуховський,Осуховский,Правильно,
Добродомов,Добродомов,Правильно,
Кочан,Кочан,Правильно,
Шипко,Шипко,Правильно,
Кепкал,Кепкал,Правильно,
Звєрєв,Зверев,Правильно,
Пашко,Пашко,Правильно,
Цугель,Цугель,Правильно,
Дорош,Дорош,Правильно,
Васильков,Васильков,Правильно,
Барильська,Барильськая,Исправлено,
Галущенко,Галущенко,Правильно,
Івакіна,Ивакина,Правильно,
Станкевич,Станкевич,Правильно,
Широкоряд,Широкоряд,Правильно,
Батраков,Батраков,Правильно,
Грабець,Грабец,Правильно,
Щебетун,Щебетун,Правильно,
Черства,Черствая,Правильно,
Подліянова,Подлиянова,Исправлено,
Стахова,Стахова,Правильно,
Здрилюк,Здрилюк,Правильно,
Хаптуренко,Хаптуренко,Правильно,
Бірюк,Бирюк,Правильно,
Храпова,Храпова,Исправлено,
Бондарчук,Бондарчук,Правильно,
Нежура,Нежура,Правильно,
Веденяпін,Веденяпин,Исправлено,
Сикало,Сикало,Правильно,
Барна,Барна,Исправлено,
Алейніков,Алейников,Правильно,
Літвінов,Литвинов,Правильно,
Колєсніков,Колесников,Правильно,
Романішин Володимир,Романишин Владимир,Исправлено в админке,
Політикін,Политикин,Исправлено,
Ахундова,Ахундова,Правильно,
Осоцький,Осоцкий,Исправлено,
Хорошевський,Хорошевський,Исправлено в оригинальной таблице и админке,
Баглик Сергій,Баглик Сергей,Исправлено в оригинальной таблице и админке,
Семенченко,Семенченко,Правильно,
Богач,Богач,Правильно,
Степаніщев,Степанищев,Исправлено,
Невідома,Невидома,Исправлено,
Чернов,Чернов,Правильно,
Панаіотіді,Панаиотиди,Исправлено,
Кутурланова,Кутурланова,Правильно,
Фартушний,Фартушный,Правильно,
Шунько,Шунько,Правильно,
Янко,Янко,Правильно,
Піщиков,Пищиков,Правильно,
Худик,Худик,Правильно,
Полурез,Полурез,Правильно,
Прогнімак,Прогнимак,Правильно,
Данілін,Данилин,Правильно,
Шкуров,Шкуров,Правильно,
Корсак,Корсак,Правильно,
Ваврів,Ваврив,Правильно,
Туркіна,Туркина,Правильно,
Мамонтова,Мамонтова,Правильно,
Дасюк,Дасюк,Правильно,
Карпушин,Карпушин,Правильно,
Куцин,Куцин,Правильно,?
Гармаш,Гармаш,Исправлено,
Пояркова,Пояркова,Правильно,
Куций,Куцый,Исправлено,
Куцик,Куцик,Правильно,
Соломченко,Соломченко,Правильно,
Сержанюк,Сержанюк,Правильно,
Подлужний,Подлужний,Правильно,
Нехоца,Нехоца,Правильно,
Руднік,Рудник,Правильно,
Рудяк,Рудяк,Правильно,
Тітієвська,Титиевская,Исправлено,
Моцик,Моцик,Правильно,?
Бут,Бут,Правильно,
Попадинець,Попадинец,Правильно,
Пашенко,Пашенко,Правильно,
Циган,Цыган,Правильно,
Борсук,Барсук,Правильно,
Біденко,Биденко,Правильно,
Матолич,Матолич,Правильно,
Дуда,Дуда,Правильно,
Костицький,Костицкий,Правильно,
Тіла,Тила,Исправлено,
Гречіхін,Гречихин,Правильно,
Запорожець,Запорожец,Правильно,
Копанчук,Копанчук,Правильно,
Бездрабко,Бездрабко,Правильно,
Львов,Львов,Правильно,
Мицик,Мыцик,Исправлено,?
Мельнікова,Мельникова,Правильно,
Задніпровський,Заднепровский,Правильно,
Стасів,Стасив,Правильно,
Кір’як,Кирьяк,Исправлено,
Брензович,Брензович,Правильно,
Осіпов Юрій,Осипов Юрий,Исправлено в админке,
Кібець,Кибец,Исправлено,
Ключкович,Ключкович,Правильно,
Бакаленко,Бакаленко,Правильно,
Савіцький,Савицкий,Правильно,
Гонтар,Гонтарь,Правильно,
Сусков,Сусков,Правильно,
Буцан,Буцан,Правильно,
Гуляк,Гуляк,Правильно,
Кукурудза,Кукуруза,Правильно,
Короїд,Короед,Правильно,
Валентиров,Валентиров,Правильно,
Хлань,Хлань,Правильно,
Шмигельський,Шмигельский,Правильно,
Кацер-Бучковська,Кацер-Бучковская,Правильно,
Козлов,Козлов,Правильно,
Стефурак,Стефурак,Правильно,
Харіна,Харина,Правильно,
Михалець,Михалец,Правильно,
Ганечко,Ганечко,Правильно,
Уруський,Уруский,Правильно,
Бурбак,Бурбак,Исправлено,
Багрій,Багрий,Правильно,
Микольська,Микольская,Правильно,
Карабань,Карабань,Правильно,
Кришин,Крышин,Исправлено,
Пушняков,Пушняков,Правильно,
Черненкова,Черненкова,Правильно,
Гриньо,Гриньо,Правильно,?
Коршун,Коршун,Правильно,
Веселова,Веселова,Правильно,
Николенко,Николенко,Правильно,
Міхеєва,Михеева,Правильно,
Опілат,Опилат,Правильно,
Антонік,Антоник,Правильно,
Коцупій,Коцупий,Исправлено,
Дівель,Дивель,Исправлено,
Сащенко,Сащенко,Правильно,
Лемішко,Лемишко,Правильно,
Савко,Савко,Правильно,
Патлачук,Патлачук,Правильно,
Козак,Козак,Исправлено,
Єщенко,Ещенко,Правильно,
Ланченко,Ланченко,Правильно,
Сєчкін,Сечкин,Исправлено,
Колокольнікова,Колокольникова,Исправлено,
Корчинська,Корчинская,Правильно,
Кіраль,Кираль,Правильно,
Федосов,Федосов,Правильно,
Загородня,Загородняя,Правильно,
Ларазарчук,Ларазарчук,Правильно,
Пімахова,Пимахова,Правильно,
Вербич,Вербич,Правильно,
Балясніков,Балясников,Исправлено,
Верховець,Верховец,Правильно,
Гудим,Гудым,Правильно,
Рєзнікова,Резникова,Правильно,
Щербатюк,Щербатюк,Правильно,
Лесюк,Лесюк,Правильно,
Скрипченко Вадим,Скрипченко Вадим,Исправлено в оригинальной таблице и в админке,
Бачигін,Бачыгин,Исправлено,
Гевко,Гевко,Правильно,
Вільгушинськии,Вильгушинский,Исправлено в оригинальной таблице и в админке,
Власюк,Власюк,Правильно,
Дідінов,Дидинов,Исправлено,
Гром,Гром,Правильно,
Горб,Горб,Правильно,
Борденюк,Борденюк,Правильно,
Полтавець,Полтавец,Правильно,
Фомичов,Фомичев,Правильно,
Говорун,Говорун,Исправлено,
Севостьянова,Севостьянова,Правильно,
Семьоркіна,Семеркина,Правильно,
Загорій,Загорий,Правильно,
Улицький,Улицкий,Правильно,
Усенко-Чорна,Усенко-Черная,Правильно,
Пастернак,Пастернак,Правильно,
Бугрик,Бугрик,Правильно,
Гдичинський,Гдычинский,Правильно,
Білоконь,Белоконь,Правильно,
Головань,Головань,Правильно,
Базовкіна,Базовкина,Исправлено,
Тімошков,Тимошков,Исправлено,
Євлахов,Евлахов,Правильно,
Істоміна,Истомина,Правильно,
Волохов,Волохов,Правильно,
Кайнов,Кайнов,Правильно,
Гижко,Гижко,Правильно,
Герега,Герега,Правильно,
Хоменко Ольга Миколаївна,Хоменко Ольга Николаевна,Исправлено в оригинальной таблице и в админке,
Безгінова,Безгинова,Исправлено,
Крутовських,Крутовских,Исправлено,
Підлісний,Подлесный,Исправлено,
Мережко,Мережко,Правильно,
Кривов'яз,Кривовяз,Правильно,
Рябчун,Рябчун,Правильно,
Грох,Грох,Правильно,
Ємельяненко,Емельяненко,Правильно,
Спориш,Спорыш,Исправлено,
Дещиця,Дещица,Правильно,
Шулєпа,Шулепа,Правильно,
Радько,Радько,Правильно,
Гірський,Горный,Правильно,?
Сотула,Сотула,Правильно,
Юринець,Юринец,Правильно,
Савчин,Савчин,Правильно,
Садовий,Садовый,Правильно,
Соловей,Соловей,Правильно,
Осташко,Осташко,Правильно,
Прігодін,Пригодин,Исправлено,
Васищак,Васищак,Правильно,
Драюк,Драюк,Правильно,
Шеремета,Шеремета,Правильно,
Зубець,Зубец,Правильно,
Аліфанов,Алифанов,Правильно,
Заполовський,Заполовский,Правильно,
Овденко,Овденко,Правильно,
Чорнобук,Чернобук,Правильно,
Урбанський,Урбанский,Правильно,
Аніканов,Аниканов,Исправлено,
Рябчин,Рябчин,Правильно,
Бондар,Бондарь,Правильно,
Ясенова,Ясенова,Исправлено,
Волковицька,Волковицкая,Правильно,
Артем’єв,Артемьев,Правильно,
Лесько,Лесько,Правильно,
Локтіонова,Локтионова,Правильно,
Грач,Грач,Правильно,
Сотніков,Сотников,Правильно,
Мовчан,Мовчан,Правильно,
Мураховський,Мураховский,Правильно,
